latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
9.503,31.528,354.3,1.1,1,2018-12-03,0820,T,97,6.0NRT,309.6,59.7,D
9.502,31.537,334.8,1.1,1,2018-12-03,0820,T,83,6.0NRT,310.4,17.5,D
9.5,31.547,328.9,1.1,1,2018-12-03,0820,T,71,6.0NRT,308.1,7.7,D
9.282,33.054,334.6,1,1,2018-12-03,0820,T,84,6.0NRT,303.2,24.8,D
9.277,33.09,315.4,1,1,2018-12-03,0820,T,38,6.0NRT,299.9,5.6,D
9.683,30.168,323.5,1.3,1.1,2018-12-03,0820,T,34,6.0NRT,303.4,17.2,D
9.495,31.516,344.2,1.1,1,2018-12-03,0820,T,90,6.0NRT,308.7,38,D
9.494,31.526,335.5,1.1,1,2018-12-03,0820,T,83,6.0NRT,310.2,19.7,D
9.492,31.536,337,1.1,1,2018-12-03,0820,T,85,6.0NRT,309.7,22.4,D
9.487,31.505,337.1,1.1,1,2018-12-03,0820,T,85,6.0NRT,307.3,25,D
9.486,31.515,338.8,1.1,1,2018-12-03,0820,T,86,6.0NRT,308.9,27.5,D
9.484,31.525,350.3,1.1,1,2018-12-03,0820,T,94,6.0NRT,308.8,49.9,D
9.483,31.535,341,1.1,1,2018-12-03,0820,T,88,6.0NRT,308.6,30,D
9.478,31.504,337.1,1.1,1,2018-12-03,0820,T,85,6.0NRT,307,25.9,D
9.477,31.514,387.1,1.1,1,2018-12-03,0820,T,100,6.0NRT,311.7,191.1,D
9.475,31.524,358.1,1.1,1,2018-12-03,0820,T,99,6.0NRT,307.4,71.2,D
9.471,31.507,377.1,1.1,1,2018-12-03,0820,T,100,6.0NRT,308.4,142.4,D
9.47,31.517,376.4,1.1,1,2018-12-03,0820,T,100,6.0NRT,307.7,137.8,D
9.465,31.486,346.7,1.1,1,2018-12-03,0820,T,92,6.0NRT,305.5,45.6,D
9.463,31.496,420.7,1.1,1,2018-12-03,0820,T,100,6.0NRT,315.4,440.2,D
9.462,31.506,361.4,1.1,1,2018-12-03,0820,T,100,6.0NRT,305.9,84.3,D
9.454,31.495,325.6,1.1,1,2018-12-03,0820,T,53,6.0NRT,304,12.5,D
9.205,33.018,317.6,1,1,2018-12-03,0820,T,38,6.0NRT,303.1,6.6,D
9.141,33.386,348.6,1,1,2018-12-03,0820,T,94,6.0NRT,305.4,48.5,D
9.14,33.394,328.6,1,1,2018-12-03,0820,T,78,6.0NRT,304,16.4,D
9.139,33.403,326.2,1,1,2018-12-03,0820,T,78,6.0NRT,302.8,14.1,D
9.137,33.412,332.3,1,1,2018-12-03,0820,T,84,6.0NRT,301.5,22.2,D
9.875,27.793,325.9,1.9,1.3,2018-12-03,0820,T,63,6.0NRT,304.9,29.8,D
9.268,32.145,319,1,1,2018-12-03,0820,T,41,6.0NRT,303.8,6.5,D
9.863,27.791,322.2,1.9,1.3,2018-12-03,0820,T,49,6.0NRT,304.7,19.8,D
9.62,29.436,334.4,1.4,1.2,2018-12-03,0820,T,82,6.0NRT,303.6,38.6,D
9.701,28.75,324.5,1.6,1.2,2018-12-03,0820,T,66,6.0NRT,304.1,17.9,D
9.699,28.765,348.9,1.6,1.2,2018-12-03,0820,T,94,6.0NRT,305.9,94.2,D
9.944,26.657,320.5,2.3,1.5,2018-12-03,0820,T,25,6.0NRT,302.1,24.6,D
9.374,31.004,325.1,1.1,1.1,2018-12-03,0820,T,72,6.0NRT,305,13.3,D
9.372,31.014,327,1.1,1.1,2018-12-03,0820,T,76,6.0NRT,304.9,16.2,D
9.645,28.917,355.2,1.6,1.2,2018-12-03,0820,T,97,6.0NRT,304.3,124.1,D
9.643,28.931,330.3,1.6,1.2,2018-12-03,0820,T,80,6.0NRT,304.5,35,D
9.301,31.456,328.4,1.1,1,2018-12-03,0820,T,67,6.0NRT,307.6,14.8,D
9.295,31.45,337.2,1.1,1,2018-12-03,0820,T,86,6.0NRT,308.8,28.4,D
9.294,31.459,342.8,1.1,1,2018-12-03,0820,T,90,6.0NRT,305.8,39.7,D
9.945,26.672,325,2.3,1.5,2018-12-03,0820,T,73,6.0NRT,302.6,41.7,D
9.644,28.911,337.7,1.6,1.2,2018-12-03,0820,T,87,6.0NRT,302,58.6,D
9.642,28.925,348.2,1.6,1.2,2018-12-03,0820,T,94,6.0NRT,305.6,92.5,D
9.286,31.448,330.5,1.1,1,2018-12-03,0820,T,75,6.0NRT,307.2,18.9,D
9.284,31.458,324.3,1.1,1,2018-12-03,0820,T,50,6.0NRT,304.1,10.8,D
9.932,26.671,325.7,2.3,1.5,2018-12-03,0820,T,74,6.0NRT,301,46.2,D
9.654,28.753,337.3,1.6,1.2,2018-12-03,0820,T,86,6.0NRT,303.9,49.9,D
9.652,28.767,328.5,1.6,1.2,2018-12-03,0820,T,63,6.0NRT,305.2,27,D
9.277,31.447,332.1,1.1,1,2018-12-03,0820,T,82,6.0NRT,306.4,22.1,D
9.275,31.457,321.6,1.1,1,2018-12-03,0820,T,33,6.0NRT,303.9,8.1,D
9.165,32.219,322.2,1,1,2018-12-03,0820,T,64,6.0NRT,305.8,10.1,D
9.643,28.751,335.7,1.6,1.2,2018-12-03,0820,T,84,6.0NRT,302.9,45,D
9.641,28.766,356.4,1.6,1.2,2018-12-03,0820,T,98,6.0NRT,305.1,127.9,D
9.63,28.764,362.9,1.6,1.2,2018-12-03,0820,T,100,6.0NRT,305.3,162.4,D
9.272,31.345,318.5,1.1,1,2018-12-03,0820,T,57,6.0NRT,301.7,8.3,D
9.271,31.355,321.3,1.1,1,2018-12-03,0820,T,65,6.0NRT,302.2,11.8,D
9.619,28.763,351.2,1.6,1.2,2018-12-03,0820,T,95,6.0NRT,307.3,103.1,D
9.539,29.272,326.1,1.5,1.2,2018-12-03,0820,T,72,6.0NRT,304.7,17.6,D
9.537,29.286,325.1,1.5,1.2,2018-12-03,0820,T,51,6.0NRT,304.7,15.5,D
9.527,29.284,324.7,1.5,1.2,2018-12-03,0820,T,56,6.0NRT,303.2,17.3,D
9.31,30.872,326.9,1.2,1.1,2018-12-03,0820,T,75,6.0NRT,305.4,15.9,D
9.308,30.883,328.6,1.2,1.1,2018-12-03,0820,T,78,6.0NRT,304.8,18.2,D
9.3,30.871,321.3,1.2,1.1,2018-12-03,0820,T,51,6.0NRT,305.4,8.9,D
9.299,30.881,323.3,1.2,1.1,2018-12-03,0820,T,70,6.0NRT,305.3,11.5,D
9.268,31.098,326.8,1.1,1.1,2018-12-03,0820,T,68,6.0NRT,307.8,14.9,D
9.291,30.869,352.9,1.2,1.1,2018-12-03,0820,T,96,6.0NRT,306.8,70.4,D
9.289,30.88,328,1.2,1.1,2018-12-03,0820,T,62,6.0NRT,304.9,17.2,D
9.06,32.495,345.1,1,1,2018-12-03,0820,T,92,6.0NRT,308.4,36,D
9.288,30.862,324.7,1.2,1.1,2018-12-03,0820,T,72,6.0NRT,304.1,14.8,D
9.286,30.873,344.2,1.2,1.1,2018-12-03,0820,T,91,6.0NRT,306.2,50,D
9.509,29.221,320.9,1.5,1.2,2018-12-03,0820,T,45,6.0NRT,302.7,13.6,D
9.507,29.234,328,1.5,1.2,2018-12-03,0820,T,77,6.0NRT,304.2,25.9,D
9.5,29.206,317.6,1.5,1.2,2018-12-03,0820,T,41,6.0NRT,302,10.3,D
9.498,29.22,342.3,1.5,1.2,2018-12-03,0820,T,90,6.0NRT,304.8,65.6,D
9.497,29.233,329.9,1.5,1.2,2018-12-03,0820,T,77,6.0NRT,304,30.6,D
8.952,32.916,327.7,1,1,2018-12-03,0820,T,76,6.0NRT,302.1,17,D
9.092,31.828,325.8,1.1,1,2018-12-03,0820,T,69,6.0NRT,302.1,13.2,D
9.091,31.838,327.9,1.1,1,2018-12-03,0820,T,75,6.0NRT,306.8,15,D
9.083,31.827,379.7,1.1,1,2018-12-03,0820,T,100,6.0NRT,308.4,151.5,D
9.082,31.837,328.9,1.1,1,2018-12-03,0820,T,75,6.0NRT,308,15.2,D
9.054,31.778,324.1,1.1,1,2018-12-03,0820,T,56,6.0NRT,306.2,11,D
9.053,31.788,324.2,1.1,1,2018-12-03,0820,T,61,6.0NRT,306.7,11,D
9.333,29.674,319.5,1.4,1.2,2018-12-03,0820,T,40,6.0NRT,296.7,15.4,D
8.77,33.343,327.9,1,1,2018-12-03,0820,T,80,6.0NRT,297.2,19.1,D
9.522,27.791,321.9,1.9,1.3,2018-12-03,0820,T,54,6.0NRT,305.3,16.4,D
8.586,34.2,326.5,1,1,2018-12-03,0820,T,81,6.0NRT,298.7,16,D
8.585,34.209,322.6,1,1,2018-12-03,0820,T,77,6.0NRT,297.3,11.8,D
8.586,34.077,325.2,1,1,2018-12-03,0820,T,79,6.0NRT,292.4,15.5,D
9.404,28.225,338.1,1.7,1.3,2018-12-03,0820,T,87,6.0NRT,303.4,64.8,D
8.537,34.036,322.8,1,1,2018-12-03,0820,T,61,6.0NRT,301.3,10.7,D
8.939,31.233,327.3,1.1,1.1,2018-12-03,0820,T,77,6.0NRT,304.5,15.1,D
9.191,29.373,317,1.4,1.2,2018-12-03,0820,T,40,6.0NRT,299.1,10.1,D
9.079,30.182,317.8,1.3,1.1,2018-12-03,0820,T,57,6.0NRT,298.9,11.2,D
9.07,30.169,330.1,1.3,1.1,2018-12-03,0820,T,80,6.0NRT,299.6,29.3,D
9.069,30.18,329.2,1.3,1.1,2018-12-03,0820,T,79,6.0NRT,299.8,27.8,D
9.067,30.192,314.9,1.3,1.1,2018-12-03,0820,T,17,6.0NRT,299.2,7.8,D
8.958,30.17,318.1,1.3,1.1,2018-12-03,0820,T,61,6.0NRT,298.7,15,D
8.956,30.112,324,1.3,1.1,2018-12-03,0820,T,73,6.0NRT,301.6,19,D
8.192,34.977,316.4,1.1,1,2018-12-03,0820,T,41,6.0NRT,297.4,7.5,D
8.705,31.248,326.2,1.1,1,2018-12-03,0820,T,76,6.0NRT,305,14.8,D
8.656,31.082,323.5,1.1,1.1,2018-12-03,0820,T,30,6.0NRT,305.7,10.8,D
8.488,32.247,327.9,1,1,2018-12-03,0820,T,78,6.0NRT,301.7,17.4,D
8.487,32.256,330.3,1,1,2018-12-03,0820,T,81,6.0NRT,301.7,20.2,D
8.486,32.265,322,1,1,2018-12-03,0820,T,69,6.0NRT,301.8,10.6,D
8.484,32.274,316.5,1,1,2018-12-03,0820,T,38,6.0NRT,301.3,5.5,D
8.888,29.1,321.4,1.5,1.2,2018-12-03,0820,T,61,6.0NRT,301.6,10.6,D
8.617,31.05,327.4,1.1,1.1,2018-12-03,0820,T,76,6.0NRT,306.8,13,D
8.654,30.72,337.3,1.2,1.1,2018-12-03,0820,T,81,6.0NRT,300.6,40.8,D
8.607,31.049,324.1,1.1,1.1,2018-12-03,0820,T,60,6.0NRT,306.7,10,D
8.787,29.637,343.3,1.4,1.2,2018-12-03,0820,T,91,6.0NRT,303.6,59.1,D
8.739,29.981,323.8,1.3,1.1,2018-12-03,0820,T,72,6.0NRT,301.4,15.1,D
8.777,29.636,330.6,1.4,1.2,2018-12-03,0820,T,78,6.0NRT,301.7,28.8,D
8.774,29.66,330.9,1.3,1.2,2018-12-03,0820,T,82,6.0NRT,302,28.9,D
8.772,29.672,323.9,1.3,1.1,2018-12-03,0820,T,72,6.0NRT,301.6,16.3,D
8.497,31.486,331.6,1.1,1,2018-12-03,0820,T,77,6.0NRT,303.1,21,D
8.494,31.505,333.7,1.1,1,2018-12-03,0820,T,69,6.0NRT,306.5,20.6,D
8.489,31.475,334.1,1.1,1,2018-12-03,0820,T,70,6.0NRT,303.3,24.1,D
8.488,31.484,337.2,1.1,1,2018-12-03,0820,T,72,6.0NRT,306.4,27.7,D
8.485,31.504,334.9,1.1,1,2018-12-03,0820,T,83,6.0NRT,307.3,20.9,D
8.484,31.513,338.4,1.1,1,2018-12-03,0820,T,87,6.0NRT,307.6,26.6,D
9.308,25.159,331.2,3,1.7,2018-12-03,0820,T,81,6.0NRT,300.3,106.9,D
8.481,31.464,342.7,1.1,1,2018-12-03,0820,T,89,6.0NRT,303.4,40,D
8.48,31.473,337.7,1.1,1,2018-12-03,0820,T,74,6.0NRT,306.4,28.3,D
8.473,31.453,327.5,1.1,1,2018-12-03,0820,T,57,6.0NRT,302,16.6,D
8.472,31.462,343.3,1.1,1,2018-12-03,0820,T,89,6.0NRT,306.3,40.3,D
8.467,31.445,347.3,1.1,1,2018-12-03,0820,T,93,6.0NRT,302,50.3,D
8.466,31.455,337.8,1.1,1,2018-12-03,0820,T,86,6.0NRT,305.3,30.5,D
8.458,31.444,354.8,1.1,1,2018-12-03,0820,T,97,6.0NRT,305.3,68.3,D
8.457,31.454,349.3,1.1,1,2018-12-03,0820,T,94,6.0NRT,306.6,52.7,D
8.455,31.463,341.3,1.1,1,2018-12-03,0820,T,89,6.0NRT,306.8,35.6,D
9.308,25.152,326.8,3,1.7,2018-12-03,0820,T,76,6.0NRT,300.4,78.7,D
9.305,25.179,315.5,3,1.6,2018-12-03,0820,T,42,6.0NRT,298.9,22.5,D
8.649,30.044,329,1.3,1.1,2018-12-03,0820,T,63,6.0NRT,308.5,16.5,D
8.45,31.433,326.1,1.1,1,2018-12-03,0820,T,45,6.0NRT,302.4,13.9,D
8.449,31.443,331.7,1.1,1,2018-12-03,0820,T,75,6.0NRT,305.1,20.1,D
8.64,30.032,344.4,1.3,1.1,2018-12-03,0820,T,92,6.0NRT,306.1,51.3,D
8.639,30.043,328.4,1.3,1.1,2018-12-03,0820,T,52,6.0NRT,307.7,15.1,D
8.634,30.007,321,1.3,1.1,2018-12-03,0820,T,38,6.0NRT,301.9,8.9,D
8.632,30.019,354,1.3,1.1,2018-12-03,0820,T,97,6.0NRT,304.7,83.4,D
8.63,30.03,350.3,1.3,1.1,2018-12-03,0820,T,95,6.0NRT,305.7,69.5,D
8.636,29.842,345.7,1.3,1.1,2018-12-03,0820,T,92,6.0NRT,305.5,62.1,D
9.098,26.245,322.1,2.5,1.5,2018-12-03,0820,T,70,6.0NRT,302.9,29.5,D
9.095,26.267,322.7,2.4,1.5,2018-12-03,0820,T,71,6.0NRT,303.4,31.8,D
8.446,31.132,323.4,1.1,1.1,2018-12-03,0820,T,64,6.0NRT,302,12.6,D
8.4,31.386,320.4,1.1,1,2018-12-03,0820,T,35,6.0NRT,304.9,8.3,D
8.399,31.396,335.2,1.1,1,2018-12-03,0820,T,84,6.0NRT,304,28.2,D
8.352,31.722,326.6,1.1,1,2018-12-03,0820,T,65,6.0NRT,308.6,8.5,D
8.351,31.731,330,1.1,1,2018-12-03,0820,T,80,6.0NRT,307,13.3,D
8.66,29.437,344.1,1.4,1.2,2018-12-03,0820,T,92,6.0NRT,302.7,64.1,D
8.664,29.432,325.5,1.4,1.2,2018-12-03,0820,T,35,6.0NRT,304.1,18.5,D
9.087,26.26,323.8,2.4,1.5,2018-12-03,0820,T,64,6.0NRT,302.4,34.1,D
8.654,29.43,331.5,1.4,1.2,2018-12-03,0820,T,60,6.0NRT,303.1,27.8,D
8.372,31.406,362.2,1.1,1,2018-12-03,0820,T,100,6.0NRT,302.5,93.6,D
8.617,29.614,345.6,1.4,1.2,2018-12-03,0820,T,92,6.0NRT,300.1,64.8,D
8.616,29.626,358.5,1.3,1.2,2018-12-03,0820,T,99,6.0NRT,304.2,109.7,D
8.633,29.428,356.9,1.4,1.2,2018-12-03,0820,T,98,6.0NRT,304.9,101.6,D
8.631,29.44,380.5,1.4,1.2,2018-12-03,0820,T,100,6.0NRT,307.5,225.8,D
8.626,29.477,327.9,1.4,1.2,2018-12-03,0820,T,62,6.0NRT,302.6,19,D
8.603,29.487,330.6,1.4,1.2,2018-12-03,0820,T,67,6.0NRT,302.2,26.5,D
8.208,32.085,321.7,1,1,2018-12-03,0820,T,53,6.0NRT,305.5,6.9,D
8.535,29.471,334.2,1.4,1.2,2018-12-03,0820,T,79,6.0NRT,299.1,38,D
8.525,29.47,338,1.4,1.2,2018-12-03,0820,T,88,6.0NRT,300.8,48,D
8.183,31.436,327.4,1.1,1,2018-12-03,0820,T,48,6.0NRT,302.2,10.5,D
8.182,31.445,333.5,1.1,1,2018-12-03,0820,T,71,6.0NRT,303.3,20.9,D
8.465,29.392,349.8,1.4,1.2,2018-12-03,0820,T,95,6.0NRT,305,81.3,D
8.177,31.415,361.2,1.1,1,2018-12-03,0820,T,100,6.0NRT,303.4,80.7,D
8.175,31.425,403.4,1.1,1,2018-12-03,0820,T,100,6.0NRT,308.6,286,D
8.174,31.434,373.1,1.1,1,2018-12-03,0820,T,100,6.0NRT,306.3,122.6,D
8.172,31.444,381.9,1.1,1,2018-12-03,0820,T,100,6.0NRT,307,163.1,D
8.456,29.378,358.2,1.4,1.2,2018-12-03,0820,T,99,6.0NRT,305.4,110.1,D
8.415,29.672,331.9,1.3,1.1,2018-12-03,0820,T,82,6.0NRT,298.8,34.5,D
8.413,29.684,324.2,1.3,1.1,2018-12-03,0820,T,74,6.0NRT,297,21,D
8.217,31.071,333.3,1.1,1.1,2018-12-03,0820,T,83,6.0NRT,304.4,25.7,D
8.167,31.414,348.1,1.1,1,2018-12-03,0820,T,94,6.0NRT,305,46.9,D
8.166,31.424,356,1.1,1,2018-12-03,0820,T,98,6.0NRT,307.1,66,D
8.439,29.427,328.5,1.4,1.2,2018-12-03,0820,T,51,6.0NRT,302.6,24.9,D
8.158,31.413,375.3,1.1,1,2018-12-03,0820,T,100,6.0NRT,305.9,132.9,D
8.157,31.422,337.1,1.1,1,2018-12-03,0820,T,87,6.0NRT,307.5,25.2,D
8.439,29.35,326.2,1.4,1.2,2018-12-03,0820,T,50,6.0NRT,302.6,15.7,D
8.404,29.371,333.2,1.4,1.2,2018-12-03,0820,T,84,6.0NRT,303.2,29.2,D
8.119,31.358,335.3,1.1,1,2018-12-03,0820,T,85,6.0NRT,301.4,27.7,D
8.398,29.364,324.7,1.4,1.2,2018-12-03,0820,T,67,6.0NRT,303.5,12.6,D
8.381,29.336,330.6,1.4,1.2,2018-12-03,0820,T,81,6.0NRT,305.2,25,D
7.905,32.017,324.3,1,1,2018-12-03,0820,T,58,6.0NRT,295.1,15.2,D
7.904,32.026,325.2,1,1,2018-12-03,0820,T,77,6.0NRT,294.8,16.5,D
7.927,31.736,325.5,1,1,2018-12-03,0820,T,77,6.0NRT,300.7,14.5,D
7.734,32.934,380.3,1,1,2018-12-03,0820,T,100,6.0NRT,300,145.1,D
7.732,32.943,378.4,1,1,2018-12-03,0820,T,100,6.0NRT,299.5,137.5,D
8.695,25.334,318.4,2.9,1.6,2018-12-03,0820,T,31,6.0NRT,300.8,25.5,D
8.692,25.359,320.5,2.8,1.6,2018-12-03,0820,T,56,6.0NRT,298.6,36.4,D
7.892,31.277,315.1,1.1,1,2018-12-03,0820,T,58,6.0NRT,298,5.7,D
8.68,25.331,323.4,2.9,1.6,2018-12-03,0820,T,73,6.0NRT,298.6,50.3,D
8.677,25.357,336,2.8,1.6,2018-12-03,0820,T,86,6.0NRT,299.6,125.9,D
8.675,25.351,328.8,2.8,1.6,2018-12-03,0820,T,80,6.0NRT,299,78.6,D
7.66,32.553,325.3,1,1,2018-12-03,0820,T,76,6.0NRT,297.9,15.2,D
8.635,24.715,316.8,3.2,1.7,2018-12-03,0820,T,52,6.0NRT,297.5,39.2,D
8.638,24.708,320.2,3.2,1.7,2018-12-03,0820,T,69,6.0NRT,297.9,56.4,D
7.536,32.584,333.2,1,1,2018-12-03,0820,T,84,6.0NRT,300.8,21.4,D
7.537,32.52,327.2,1,1,2018-12-03,0820,T,78,6.0NRT,299.3,14.6,D
8.29,27.056,350,2.1,1.4,2018-12-03,0820,T,82,6.0NRT,299.3,147.2,D
8.374,25.821,319.3,2.6,1.5,2018-12-03,0820,T,66,6.0NRT,301.3,29.3,D
8.326,25.862,319.6,2.6,1.5,2018-12-03,0820,T,57,6.0NRT,301,26.4,D
8.241,26.427,323.1,2.3,1.5,2018-12-03,0820,T,68,6.0NRT,301,30.8,D
8.215,26.528,331.6,2.3,1.5,2018-12-03,0820,T,82,6.0NRT,302.6,65.8,D
8.664,23.348,314.2,4.1,1.9,2018-12-03,0820,T,53,6.0NRT,296.4,49.2,D
8.244,26.42,324.2,2.3,1.5,2018-12-03,0820,T,73,6.0NRT,301.8,34.7,D
8.217,26.521,325.6,2.3,1.5,2018-12-03,0820,T,76,6.0NRT,302.4,42.6,D
8.215,26.542,321.2,2.3,1.5,2018-12-03,0820,T,50,6.0NRT,301,26.3,D
8.364,25.188,315.8,2.9,1.6,2018-12-03,0820,T,50,6.0NRT,299.5,26,D
8.205,26.415,319.9,2.3,1.5,2018-12-03,0820,T,47,6.0NRT,300.7,26,D
8.173,26.659,365.1,2.2,1.4,2018-12-03,0820,T,100,6.0NRT,303,281.1,D
8.17,26.679,324.9,2.2,1.4,2018-12-03,0820,T,36,6.0NRT,301.1,31.6,D
8.274,25.778,321.3,2.6,1.5,2018-12-03,0820,T,70,6.0NRT,299.9,40.7,D
7.737,29.703,322.7,1.3,1.1,2018-12-03,0820,T,70,6.0NRT,302.6,13.3,D
8.385,24.664,314.7,3.2,1.7,2018-12-03,0820,T,52,6.0NRT,298.6,29.5,D
8.181,26.285,329.9,2.4,1.5,2018-12-03,0820,T,81,6.0NRT,301.6,63.8,D
7.474,31.496,335.9,1.1,1,2018-12-03,0820,T,86,6.0NRT,302.8,24.4,D
8.168,26.283,337.7,2.4,1.5,2018-12-03,0820,T,87,6.0NRT,300.7,103.8,D
8.165,26.304,319.5,2.3,1.5,2018-12-03,0820,T,48,6.0NRT,299.6,24.7,D
8.387,24.658,314.5,3.2,1.7,2018-12-03,0820,T,53,6.0NRT,298.1,29.2,D
8.172,26.278,336.3,2.4,1.5,2018-12-03,0820,T,86,6.0NRT,301.3,97.5,D
8.169,26.299,333.3,2.3,1.5,2018-12-03,0820,T,84,6.0NRT,300.1,81.3,D
8.095,26.353,319.1,2.3,1.5,2018-12-03,0820,T,31,6.0NRT,301.7,25.5,D
8.092,26.374,320.5,2.3,1.5,2018-12-03,0820,T,48,6.0NRT,300.2,30.4,D
8.178,25.657,318.7,2.6,1.6,2018-12-03,0820,T,65,6.0NRT,299.4,33.8,D
8.082,26.366,327.8,2.3,1.5,2018-12-03,0820,T,70,6.0NRT,300.2,53.6,D
7.69,29.101,328,1.4,1.2,2018-12-03,0820,T,63,6.0NRT,304.2,21.8,D
7.688,29.114,338.7,1.4,1.2,2018-12-03,0820,T,87,6.0NRT,302.7,47.4,D
7.68,29.1,344.3,1.4,1.2,2018-12-03,0820,T,91,6.0NRT,304.6,63.4,D
7.678,29.113,352.1,1.4,1.2,2018-12-03,0820,T,96,6.0NRT,301.8,90.6,D
8.239,24.749,312,3.1,1.7,2018-12-03,0820,T,18,6.0NRT,297,21.2,D
7.961,26.679,336.6,2.2,1.4,2018-12-03,0820,T,87,6.0NRT,300.1,86.9,D
7.959,26.699,332.6,2.2,1.4,2018-12-03,0820,T,82,6.0NRT,300.1,67.6,D
7.921,26.984,325.8,2.1,1.4,2018-12-03,0820,T,51,6.0NRT,295.7,47.6,D
7.113,32.772,327.9,1,1,2018-12-03,0820,T,76,6.0NRT,303.4,10.6,D
7.111,32.781,327.9,1,1,2018-12-03,0820,T,67,6.0NRT,303.6,11.3,D
7.964,26.559,319,2.2,1.4,2018-12-03,0820,T,53,6.0NRT,301.5,23.4,D
7.946,26.697,323.1,2.2,1.4,2018-12-03,0820,T,50,6.0NRT,300.8,33.3,D
7.104,32.771,324.6,1,1,2018-12-03,0820,T,72,6.0NRT,302,7,D
7.102,32.78,329,1,1,2018-12-03,0820,T,74,6.0NRT,305.1,13,D
7.951,26.557,317.6,2.2,1.4,2018-12-03,0820,T,44,6.0NRT,300.5,17.9,D
7.935,26.676,320.7,2.2,1.4,2018-12-03,0820,T,54,6.0NRT,299.9,27.3,D
7.933,26.696,321.7,2.2,1.4,2018-12-03,0820,T,62,6.0NRT,301.1,30.1,D
7.136,32.492,344.6,1,1,2018-12-03,0820,T,92,6.0NRT,296.9,45.2,D
6.814,34.638,324.6,1.1,1,2018-12-03,0820,T,52,6.0NRT,294.2,15.8,D
6.812,34.648,329.8,1.1,1,2018-12-03,0820,T,83,6.0NRT,291.5,22.9,D
7.996,26.096,326.9,2.4,1.5,2018-12-03,0820,T,78,6.0NRT,300.9,58,D
7.972,26.289,327.1,2.3,1.5,2018-12-03,0820,T,78,6.0NRT,299.9,55.7,D
6.803,34.646,324.9,1.1,1,2018-12-03,0820,T,65,6.0NRT,290.3,16.4,D
7.946,26.691,319.2,2.2,1.4,2018-12-03,0820,T,22,6.0NRT,300.7,22.5,D
7.944,26.711,320.3,2.2,1.4,2018-12-03,0820,T,44,6.0NRT,300.7,24.1,D
7.194,31.968,331,1,1,2018-12-03,0820,T,62,6.0NRT,301.8,17.7,D
7.95,26.571,324.8,2.2,1.4,2018-12-03,0820,T,75,6.0NRT,300.3,39.8,D
7.933,26.69,327.2,2.2,1.4,2018-12-03,0820,T,67,6.0NRT,301.2,46.1,D
7.88,27.083,319.3,2,1.4,2018-12-03,0820,T,41,6.0NRT,297.1,24.8,D
7.975,26.283,323.7,2.3,1.5,2018-12-03,0820,T,74,6.0NRT,299.3,45.1,D
7.987,26.089,326.7,2.4,1.5,2018-12-03,0820,T,78,6.0NRT,300.4,59.3,D
7.962,26.281,317.3,2.3,1.5,2018-12-03,0820,T,27,6.0NRT,300,20.6,D
8.198,24.23,316.8,3.4,1.7,2018-12-03,0820,T,61,6.0NRT,295.7,49.7,D
8.194,24.261,314.1,3.4,1.7,2018-12-03,0820,T,38,6.0NRT,296.2,34.6,D
7.867,26.799,336.9,2.1,1.4,2018-12-03,0820,T,87,6.0NRT,298.8,91.1,D
8.182,24.228,319.1,3.4,1.7,2018-12-03,0820,T,69,6.0NRT,295.6,62,D
7.064,32.476,339.4,1,1,2018-12-03,0820,T,53,6.0NRT,297,33.4,D
7.009,32.852,331.5,1,1,2018-12-03,0820,T,82,6.0NRT,303.4,16.7,D
7.014,32.752,323.6,1,1,2018-12-03,0820,T,32,6.0NRT,302.3,8.2,D
6.729,34.65,319.4,1.1,1,2018-12-03,0820,T,56,6.0NRT,294.7,10,D
7.352,30.343,366.4,1.2,1.1,2018-12-03,0820,T,100,6.0NRT,303.5,116.2,D
7.35,30.354,337,1.2,1.1,2018-12-03,0820,T,87,6.0NRT,303.1,31.7,D
6.713,34.627,330.6,1.1,1,2018-12-03,0820,T,78,6.0NRT,296.6,21,D
6.708,34.62,321,1.1,1,2018-12-03,0820,T,55,6.0NRT,297.4,11.1,D
6.707,34.63,318.5,1.1,1,2018-12-03,0820,T,48,6.0NRT,295.2,8.5,D
7.451,29.495,325,1.3,1.1,2018-12-03,0820,T,56,6.0NRT,304.1,12.2,D
7.022,32.445,323.9,1,1,2018-12-03,0820,T,51,6.0NRT,301.3,12.4,D
7.02,32.463,329.6,1,1,2018-12-03,0820,T,62,6.0NRT,300.6,17.4,D
7.029,32.336,328,1,1,2018-12-03,0820,T,55,6.0NRT,301.3,17.7,D
7.946,25.711,314.2,2.6,1.5,2018-12-03,0820,T,50,6.0NRT,298.2,22.9,D
6.659,34.754,326.7,1.1,1.1,2018-12-03,0820,T,65,6.0NRT,299.1,12.4,D
7.872,26.067,328.5,2.4,1.5,2018-12-03,0820,T,80,6.0NRT,301.1,63.6,D
7.791,26.684,315.7,2.2,1.4,2018-12-03,0820,T,55,6.0NRT,298.9,18.4,D
7.239,30.701,316.4,1.1,1.1,2018-12-03,0820,T,35,6.0NRT,296,9.5,D
7.041,32.07,328.8,1,1,2018-12-03,0820,T,79,6.0NRT,302.1,13.7,D
7.039,32.079,334.3,1,1,2018-12-03,0820,T,84,6.0NRT,302.5,19.9,D
