latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
12.482,35.532,341.8,2.1,1.4,2018-12-02,1040,A,89,6.0NRT,306.2,101.1,D
12.495,35.529,325.2,2.1,1.4,2018-12-02,1040,A,52,6.0NRT,304.6,33,D
12.803,36.05,327.3,1.9,1.3,2018-12-02,1040,A,72,6.0NRT,311.6,23.2,D
12.804,35.979,326.3,1.9,1.3,2018-12-02,1040,A,70,6.0NRT,308.3,20.9,D
13.611,40.789,342.6,1,1,2018-12-02,1040,A,87,6.0NRT,317.8,21.9,D
13.609,40.78,366.7,1,1,2018-12-02,1040,A,100,6.0NRT,320.9,81.6,D
13.621,40.797,342,1,1,2018-12-02,1040,A,86,6.0NRT,321.8,20.4,D
13.62,40.788,351.6,1,1,2018-12-02,1040,A,94,6.0NRT,325.9,40.3,D
13.618,40.779,354.9,1,1,2018-12-02,1040,A,96,6.0NRT,320.9,49,D
13.63,40.796,343.5,1,1,2018-12-02,1040,A,87,6.0NRT,321.8,23.3,D
13.629,40.786,352.7,1,1,2018-12-02,1040,A,95,6.0NRT,323.5,43.4,D
13.627,40.777,335,1,1,2018-12-02,1040,A,77,6.0NRT,317.7,11.4,D
13.08,36.619,324.4,1.7,1.3,2018-12-02,1040,A,67,6.0NRT,304.5,25.2,D
13.052,36.3,323,1.8,1.3,2018-12-02,1040,A,57,6.0NRT,306.6,15.5,D
12.868,35.093,326.3,2.2,1.4,2018-12-02,1040,A,66,6.0NRT,308.9,31.5,D
13.567,36.775,330.7,1.6,1.2,2018-12-02,1040,A,75,6.0NRT,313.5,25.8,D
13.627,36.653,326,1.6,1.3,2018-12-02,1040,A,63,6.0NRT,312.4,15.7,D
13.76,36.337,326.4,1.7,1.3,2018-12-02,1040,A,59,6.0NRT,310.2,15.2,D
13.891,36.71,325.6,1.6,1.2,2018-12-02,1040,A,58,6.0NRT,312.3,15.4,D
13.934,36.836,328.9,1.6,1.2,2018-12-02,1040,A,69,6.0NRT,311.5,21.8,D
13.955,36.679,325.6,1.6,1.2,2018-12-02,1040,A,56,6.0NRT,310.5,15.3,D
14.031,37.072,324.7,1.5,1.2,2018-12-02,1040,A,52,6.0NRT,310.6,13.3,D
14.249,37.145,336.7,1.5,1.2,2018-12-02,1040,A,80,6.0NRT,315,33.7,D
14.246,36.992,333.3,1.5,1.2,2018-12-02,1040,A,69,6.0NRT,311.3,29.2,D
14.257,36.99,329.9,1.5,1.2,2018-12-02,1040,A,65,6.0NRT,312.1,20.2,D
30.512,47.597,307.5,3.4,1.7,2018-12-02,1045,A,61,6.0NRT,292.8,21.4,D
30.523,47.588,309,3.4,1.7,2018-12-02,1045,A,64,6.0NRT,293.1,26.8,D
30.601,47.333,317.6,3.3,1.7,2018-12-02,1045,A,76,6.0NRT,291.2,69.4,D
30.598,47.299,310.9,3.3,1.7,2018-12-02,1045,A,68,6.0NRT,291.5,38.4,D
30.611,47.327,318.4,3.3,1.7,2018-12-02,1045,A,77,6.0NRT,291.5,70,D
30.688,47.321,310.3,3.3,1.7,2018-12-02,1045,A,58,6.0NRT,291.9,40.3,D
30.685,47.313,310.1,3.3,1.7,2018-12-02,1045,A,65,6.0NRT,291.9,36.5,D
30.996,48.132,319,3.8,1.8,2018-12-02,1045,A,78,6.0NRT,292.9,93.9,D
31.002,48.127,319.5,3.8,1.8,2018-12-02,1045,A,78,6.0NRT,292.7,92.9,D
31.013,47.267,313.4,3.3,1.7,2018-12-02,1045,A,53,6.0NRT,292.5,45.7,D
31.052,47.623,307.9,3.5,1.8,2018-12-02,1045,A,60,6.0NRT,293.8,26.8,D
31.03,47.301,309.8,3.3,1.7,2018-12-02,1045,A,52,6.0NRT,291.7,31.8,D
31.028,47.266,321.3,3.3,1.7,2018-12-02,1045,A,80,6.0NRT,292.4,87.5,D
31.084,47.62,308.9,3.5,1.8,2018-12-02,1045,A,60,6.0NRT,293.1,32.1,D
31.062,47.614,311.1,3.5,1.8,2018-12-02,1045,A,59,6.0NRT,293.7,39.3,D
31.078,47.613,308.6,3.5,1.8,2018-12-02,1045,A,60,6.0NRT,293.3,30.3,D
31.263,48.134,304,3.8,1.8,2018-12-02,1045,A,27,6.0NRT,289.4,22.1,D
31.261,48.094,307.4,3.8,1.8,2018-12-02,1045,A,61,6.0NRT,291.2,35.9,D
31.424,47.832,306.8,3.7,1.8,2018-12-02,1045,A,58,6.0NRT,292.7,32.8,D
31.433,47.823,305.2,3.7,1.8,2018-12-02,1045,A,32,6.0NRT,292.5,25.8,D
31.669,47.451,304.3,3.5,1.8,2018-12-02,1045,A,53,6.0NRT,292.7,20.6,D
31.667,47.415,306.8,3.4,1.7,2018-12-02,1045,A,61,6.0NRT,293.3,30.2,D
31.678,47.446,305.2,3.5,1.8,2018-12-02,1045,A,47,6.0NRT,293.1,22.5,D
31.676,47.409,304.6,3.4,1.7,2018-12-02,1045,A,40,6.0NRT,293.4,19.9,D
32.097,47.54,306.9,3.6,1.8,2018-12-02,1045,A,59,6.0NRT,294.8,29.6,D
32.114,47.421,304.3,3.5,1.8,2018-12-02,1045,A,50,6.0NRT,292.4,24.6,D
32.112,47.384,304.1,3.5,1.8,2018-12-02,1045,A,49,6.0NRT,293.3,25,D
32.251,47.25,304.7,3.4,1.7,2018-12-02,1045,A,52,6.0NRT,293.7,24.3,D
32.343,47.693,313.5,3.7,1.8,2018-12-02,1045,A,71,6.0NRT,296.3,55.1,D
32.354,47.723,306.8,3.7,1.8,2018-12-02,1045,A,54,6.0NRT,295.1,25.7,D
32.352,47.684,311.8,3.7,1.8,2018-12-02,1045,A,69,6.0NRT,296.2,47,D
33.023,46.016,304.9,2.9,1.6,2018-12-02,1045,A,52,6.0NRT,289.9,23,D
33.023,46.011,304.4,2.9,1.6,2018-12-02,1045,A,46,6.0NRT,289.2,20.5,D
34.746,45.147,305.3,2.6,1.6,2018-12-02,1045,A,55,6.0NRT,291.8,19,D
-24.663,47.02,326.9,1.2,1.1,2018-12-02,1030,A,66,6.0NRT,296.4,24.4,D
-24.073,45.943,325.5,1.3,1.1,2018-12-02,1030,A,52,6.0NRT,308.9,13.1,D
-23.539,47.069,325,1.1,1.1,2018-12-02,1030,A,68,6.0NRT,302.5,18.8,D
-23.463,46.95,319,1.2,1.1,2018-12-02,1030,A,24,6.0NRT,300.2,9.9,D
-22.85,47.108,318.3,1.1,1.1,2018-12-02,1030,A,49,6.0NRT,304,7.9,D
-23.216,43.867,329.3,1.8,1.3,2018-12-02,1030,A,53,6.0NRT,309.6,25.4,D
-23.161,43.931,331.6,1.8,1.3,2018-12-02,1030,A,55,6.0NRT,313.3,23.1,D
-22.742,47.24,319.8,1.1,1.1,2018-12-02,1030,A,36,6.0NRT,301.7,12.1,D
-23.031,43.67,340.1,1.8,1.3,2018-12-02,1030,A,84,6.0NRT,311.9,61.2,D
-23.024,43.682,330.4,1.8,1.3,2018-12-02,1030,A,55,6.0NRT,311.7,25.2,D
-23.026,43.664,331.6,1.8,1.3,2018-12-02,1030,A,64,6.0NRT,312.6,29,D
-22.456,47.243,323.4,1.1,1,2018-12-02,1030,A,35,6.0NRT,298.7,16.3,D
-22.021,48.033,314,1,1,2018-12-02,1030,A,41,6.0NRT,300.3,5.4,D
-21.928,48.043,319.9,1,1,2018-12-02,1030,A,60,6.0NRT,301.1,8.7,D
-22.423,43.406,331.9,1.9,1.3,2018-12-02,1030,A,65,6.0NRT,309.7,39.6,D
-22.409,43.423,334.6,1.9,1.3,2018-12-02,1030,A,72,6.0NRT,309.6,45.4,D
-22.411,43.405,337.2,1.9,1.3,2018-12-02,1030,A,79,6.0NRT,310.6,57.8,D
-22.416,43.417,328.1,1.9,1.3,2018-12-02,1030,A,22,6.0NRT,310.2,23.6,D
-22.404,43.416,341.5,1.9,1.3,2018-12-02,1030,A,85,6.0NRT,310.5,70.5,D
-22.366,43.429,329.2,1.9,1.3,2018-12-02,1030,A,20,6.0NRT,312,26.9,D
-22.21,43.524,328.3,1.8,1.3,2018-12-02,1030,A,33,6.0NRT,309.4,21.7,D
-22.186,43.412,345.1,1.9,1.3,2018-12-02,1030,A,90,6.0NRT,309.9,86.8,D
-22.06,43.518,332.5,1.8,1.3,2018-12-02,1030,A,62,6.0NRT,310.5,33,D
-22.046,43.534,363.7,1.8,1.3,2018-12-02,1030,A,100,6.0NRT,314.1,181,D
-22.048,43.516,336.1,1.8,1.3,2018-12-02,1030,A,59,6.0NRT,309.9,42.9,D
-22.038,43.544,338.1,1.8,1.3,2018-12-02,1030,A,66,6.0NRT,313.3,43.1,D
-22.04,43.526,350.5,1.8,1.3,2018-12-02,1030,A,93,6.0NRT,313.2,100,D
-21.109,44.086,329.1,1.6,1.2,2018-12-02,1030,A,56,6.0NRT,306.9,14.8,D
-20.55,48.239,332.3,1,1,2018-12-02,1030,A,84,6.0NRT,300.6,23.6,D
-20.552,48.229,325,1,1,2018-12-02,1030,A,77,6.0NRT,299.2,14.4,D
-21.058,44.234,332.3,1.6,1.2,2018-12-02,1030,A,76,6.0NRT,310.9,14.2,D
-20.697,44.1,328.7,1.6,1.2,2018-12-02,1030,A,74,6.0NRT,305.3,23.1,D
-20.695,44.109,324.4,1.6,1.2,2018-12-02,1030,A,72,6.0NRT,305,12.5,D
-20.611,44.25,327.6,1.5,1.2,2018-12-02,1030,A,50,6.0NRT,307.5,15.5,D
-20.456,44.394,354.2,1.5,1.2,2018-12-02,1030,A,97,6.0NRT,307.5,93.3,D
-20.458,44.38,340.1,1.5,1.2,2018-12-02,1030,A,90,6.0NRT,309,43.9,D
-20.438,44.362,328.6,1.5,1.2,2018-12-02,1030,A,64,6.0NRT,306.3,17.6,D
-20.439,44.348,353.8,1.5,1.2,2018-12-02,1030,A,97,6.0NRT,307.9,98.7,D
-20.441,44.333,332.8,1.5,1.2,2018-12-02,1030,A,85,6.0NRT,307.4,29.1,D
-20.445,44.304,329.7,1.5,1.2,2018-12-02,1030,A,83,6.0NRT,307.2,23,D
-20.4,44.401,327.2,1.5,1.2,2018-12-02,1030,A,40,6.0NRT,305.3,11.1,D
-20.213,44.536,330.1,1.5,1.2,2018-12-02,1030,A,83,6.0NRT,303.9,23,D
-20.214,44.522,335.2,1.5,1.2,2018-12-02,1030,A,87,6.0NRT,305.6,36,D
-20.05,44.724,338.3,1.4,1.2,2018-12-02,1030,A,83,6.0NRT,305.1,40.7,D
-19.837,44.884,330.2,1.4,1.2,2018-12-02,1030,A,61,6.0NRT,304.6,23.1,D
-18.749,44.38,335.5,1.4,1.2,2018-12-02,1030,A,70,6.0NRT,303.9,39.4,D
-18.732,44.303,342.6,1.4,1.2,2018-12-02,1030,A,91,6.0NRT,302.8,59.3,D
-17.278,48.612,319,1,1,2018-12-02,1030,A,52,6.0NRT,293.1,8,D
-16.077,48.524,323.2,1,1,2018-12-02,1030,A,60,6.0NRT,298.3,9.1,D
-16.521,44.891,322.1,1.2,1.1,2018-12-02,1030,A,75,6.0NRT,299.5,10.9,D
-15.856,48.016,328.8,1,1,2018-12-02,1030,A,77,6.0NRT,299.7,15.8,D
-15.83,48.069,330.5,1,1,2018-12-02,1030,A,79,6.0NRT,297.8,17.5,D
-15.831,48.06,319.8,1,1,2018-12-02,1030,A,27,6.0NRT,297.1,6.4,D
-15.795,48.121,323.5,1,1,2018-12-02,1030,A,52,6.0NRT,299.8,8.6,D
-15.782,48.147,333.7,1,1,2018-12-02,1030,A,83,6.0NRT,298.8,21.7,D
-15.793,48.073,324.8,1,1,2018-12-02,1030,A,71,6.0NRT,301.1,8.7,D
-16.127,45.478,326.7,1.1,1.1,2018-12-02,1030,A,52,6.0NRT,302.8,16.6,D
-15.744,48.153,321.5,1,1,2018-12-02,1030,A,29,6.0NRT,299.3,7.8,D
-15.706,48.348,327.8,1,1,2018-12-02,1030,A,36,6.0NRT,299.5,14.4,D
-15.708,48.338,329.7,1,1,2018-12-02,1030,A,65,6.0NRT,298.5,16.8,D
-15.741,48.105,326,1,1,2018-12-02,1030,A,74,6.0NRT,300.8,11.9,D
-15.727,48.141,329.9,1,1,2018-12-02,1030,A,79,6.0NRT,300.1,17,D
-15.734,48.095,335.6,1,1,2018-12-02,1030,A,85,6.0NRT,301,24.4,D
-15.802,47.622,322.3,1,1,2018-12-02,1030,A,67,6.0NRT,302.4,6.3,D
-15.69,48.335,324.4,1,1,2018-12-02,1030,A,53,6.0NRT,295.3,11.7,D
-15.732,48.047,325.9,1,1,2018-12-02,1030,A,56,6.0NRT,301.4,10.9,D
-15.734,48.028,331.6,1,1,2018-12-02,1030,A,0,6.0NRT,300.7,18.3,D
-15.717,48.083,326.4,1,1,2018-12-02,1030,A,74,6.0NRT,300.5,12.4,D
-15.703,48.118,336.6,1,1,2018-12-02,1030,A,85,6.0NRT,300.1,27.2,D
-15.694,48.051,326.2,1,1,2018-12-02,1030,A,74,6.0NRT,299.8,12.6,D
-15.631,48.422,322.4,1,1,2018-12-02,1030,A,48,6.0NRT,299.9,10.5,D
-15.636,48.331,325.5,1,1,2018-12-02,1030,A,73,6.0NRT,301.2,12.5,D
-15.665,48.069,327.1,1,1,2018-12-02,1030,A,75,6.0NRT,300,13.8,D
-15.604,48.23,350.4,1,1,2018-12-02,1030,A,95,6.0NRT,300.6,49.6,D
-15.614,48.165,335.6,1,1,2018-12-02,1030,A,85,6.0NRT,301.5,25.6,D
-15.582,48.256,328.5,1,1,2018-12-02,1030,A,68,6.0NRT,298.4,15.1,D
-15.469,48.394,322.1,1,1,2018-12-02,1030,A,43,6.0NRT,298.8,8.9,D
-15.441,48.212,326.4,1,1,2018-12-02,1030,A,41,6.0NRT,297.2,14.2,D
-15.38,48.316,326.7,1,1,2018-12-02,1030,A,61,6.0NRT,299.6,15.6,D
-15.379,48.259,322.6,1,1,2018-12-02,1030,A,41,6.0NRT,297.7,11,D
-15.293,48.277,324.1,1,1,2018-12-02,1030,A,33,6.0NRT,299.1,9.8,D
-15.254,48.236,340.1,1,1,2018-12-02,1030,A,84,6.0NRT,296.5,33.1,D
-15.216,48.431,341.6,1,1,2018-12-02,1030,A,89,6.0NRT,300.5,35.4,D
-15.234,48.186,320.8,1,1,2018-12-02,1030,A,56,6.0NRT,297.1,9.2,D
-15.209,48.163,317.1,1,1,2018-12-02,1030,A,25,6.0NRT,295.7,6.6,D
-15.072,48.091,319.8,1,1,2018-12-02,1030,A,48,6.0NRT,298.5,8.3,D
-15.074,48.082,319.7,1,1,2018-12-02,1030,A,50,6.0NRT,297.8,7.7,D
-15.118,47.126,333.1,1,1,2018-12-02,1030,A,83,6.0NRT,301,21.8,D
-15.763,40.198,326.1,2.6,1.6,2018-12-02,1030,A,75,6.0NRT,300.6,44.3,D
-15.759,40.193,324,2.6,1.6,2018-12-02,1030,A,67,6.0NRT,300.6,35.9,D
-15.439,40.354,320.9,2.5,1.5,2018-12-02,1030,A,66,6.0NRT,299.8,29.4,D
-14.626,40.322,321.8,2.5,1.5,2018-12-02,1030,A,52,6.0NRT,298.7,21,D
-12.365,49.31,332.4,1.1,1.1,2018-12-02,1030,A,80,6.0NRT,305.3,16.8,D
-12.361,49.314,333.2,1.1,1.1,2018-12-02,1030,A,77,6.0NRT,305.5,18.1,D
-12.386,48.7,312.5,1.1,1,2018-12-02,1030,A,45,6.0NRT,299.5,8.1,D
44.749,66.905,303,2.2,1.4,2018-12-02,0910,A,54,6.0NRT,271.8,31.3,D
14.736,0.351,323.5,1.5,1.2,2018-12-02,1055,T,59,6.0NRT,310.9,13,D
14.478,-7,324.4,1.2,1.1,2018-12-02,1055,T,42,6.0NRT,312.8,7.6,D
14.218,-5.132,334,1,1,2018-12-02,1055,T,82,6.0NRT,309,22.7,D
14.85,-10.458,322.4,2.1,1.4,2018-12-02,1055,T,64,6.0NRT,307.4,25.4,D
14.502,-10.154,328.2,2,1.4,2018-12-02,1055,T,75,6.0NRT,307.3,44.3,D
11.919,6.147,317.2,4.8,2,2018-12-02,1055,T,53,6.0NRT,298.5,80.2,D
14.499,-10.162,320.8,2,1.4,2018-12-02,1055,T,60,6.0NRT,306.7,21.4,D
11.92,6.141,316.7,4.8,2,2018-12-02,1055,T,52,6.0NRT,298.5,78.5,D
14.459,-10.886,320.3,2.3,1.5,2018-12-02,1055,T,60,6.0NRT,309,20.2,D
12.471,2.476,333.9,2.5,1.5,2018-12-02,1055,T,85,6.0NRT,305.8,89.7,D
14.476,-12.168,380.1,2.8,1.6,2018-12-02,1055,T,100,6.0NRT,310.3,649.6,D
14.473,-12.142,337.6,2.8,1.6,2018-12-02,1055,T,86,6.0NRT,309.3,124.4,D
14.053,-8.649,322.5,1.5,1.2,2018-12-02,1055,T,59,6.0NRT,310.5,11.6,D
14.052,-8.635,324,1.5,1.2,2018-12-02,1055,T,65,6.0NRT,309.4,14.5,D
12.371,2.361,325.7,2.4,1.5,2018-12-02,1055,T,77,6.0NRT,302.8,49.4,D
14.077,-8.922,322.8,1.6,1.2,2018-12-02,1055,T,57,6.0NRT,308.2,15.2,D
12.369,2.294,328.9,2.4,1.5,2018-12-02,1055,T,81,6.0NRT,302.5,59.4,D
12.366,2.315,342.8,2.4,1.5,2018-12-02,1055,T,91,6.0NRT,303.6,134.9,D
12.362,2.337,319.4,2.4,1.5,2018-12-02,1055,T,52,6.0NRT,302.4,24.4,D
12.358,2.359,329.4,2.4,1.5,2018-12-02,1055,T,81,6.0NRT,301.4,65.5,D
14.473,-12.175,360.5,2.8,1.6,2018-12-02,1055,T,100,6.0NRT,308.2,348.3,D
14.47,-12.148,343.6,2.8,1.6,2018-12-02,1055,T,91,6.0NRT,309.7,170.9,D
12.37,2.311,346,2.4,1.5,2018-12-02,1055,T,93,6.0NRT,304,154.4,D
12.363,2.354,335.7,2.4,1.5,2018-12-02,1055,T,86,6.0NRT,302.9,95.8,D
14.107,-9.515,321.2,1.8,1.3,2018-12-02,1055,T,58,6.0NRT,309,15.1,D
13.894,-7.966,321.8,1.4,1.2,2018-12-02,1055,T,56,6.0NRT,309.5,11.1,D
14.366,-12.403,333,3,1.6,2018-12-02,1055,T,82,6.0NRT,306.1,111.9,D
13.945,-8.784,323.2,1.5,1.2,2018-12-02,1055,T,49,6.0NRT,310.8,13.8,D
13.186,-3.332,325.9,1,1,2018-12-02,1055,T,66,6.0NRT,311.8,8.2,D
13.942,-8.777,324.5,1.5,1.2,2018-12-02,1055,T,67,6.0NRT,309.9,16.4,D
13.948,-8.907,324.6,1.6,1.2,2018-12-02,1055,T,60,6.0NRT,310.6,18,D
13.946,-8.892,326.6,1.6,1.2,2018-12-02,1055,T,72,6.0NRT,311.5,20.6,D
14.366,-12.41,335.1,3,1.6,2018-12-02,1055,T,84,6.0NRT,305.6,126,D
14.117,-10.423,319.4,2.1,1.4,2018-12-02,1055,T,55,6.0NRT,305.6,23.3,D
13.004,-2.863,326.5,1.1,1,2018-12-02,1055,T,69,6.0NRT,311.1,12.5,D
13.762,-8.692,323.1,1.5,1.2,2018-12-02,1055,T,64,6.0NRT,309,14.9,D
13.729,-8.516,322.6,1.5,1.2,2018-12-02,1055,T,58,6.0NRT,307.5,12.9,D
13.76,-8.699,322.8,1.5,1.2,2018-12-02,1055,T,62,6.0NRT,309.4,13.8,D
13.734,-8.508,323.9,1.5,1.2,2018-12-02,1055,T,66,6.0NRT,308.8,15.7,D
13.715,-8.524,321.8,1.5,1.2,2018-12-02,1055,T,48,6.0NRT,309.6,12.2,D
12.949,-3.165,327.3,1.1,1,2018-12-02,1055,T,45,6.0NRT,310.2,11.8,D
12.948,-3.281,336.1,1,1,2018-12-02,1055,T,83,6.0NRT,313.4,22.7,D
14.342,-14.12,319.1,4,1.9,2018-12-02,1055,T,57,6.0NRT,307.9,47.3,D
13.814,-9.944,321.8,1.9,1.3,2018-12-02,1055,T,31,6.0NRT,309.9,12.5,D
13.828,-10.108,321.1,1.9,1.4,2018-12-02,1055,T,25,6.0NRT,306.6,17.5,D
13.816,-10.11,322.9,1.9,1.4,2018-12-02,1055,T,55,6.0NRT,306.2,22.8,D
13.672,-9.155,319.7,1.6,1.3,2018-12-02,1055,T,36,6.0NRT,307.8,15.4,D
13.67,-9.14,319.8,1.6,1.3,2018-12-02,1055,T,41,6.0NRT,308.1,14.9,D
12.831,-3.306,344.7,1,1,2018-12-02,1055,T,90,6.0NRT,312.3,39.1,D
12.83,-3.296,324.1,1,1,2018-12-02,1055,T,59,6.0NRT,312.2,7.3,D
12.8,-3.164,320.3,1.1,1,2018-12-02,1055,T,14,6.0NRT,308.3,4.1,D
12.769,-3.136,332.5,1.1,1,2018-12-02,1055,T,79,6.0NRT,309.2,20.4,D
12.719,-2.806,335.2,1.1,1,2018-12-02,1055,T,82,6.0NRT,309.1,25.8,D
12.718,-2.796,324.7,1.1,1,2018-12-02,1055,T,65,6.0NRT,309,10.6,D
13.958,-12.4,321.4,2.9,1.6,2018-12-02,1055,T,64,6.0NRT,307.6,36.3,D
13.581,-9.25,325.1,1.6,1.3,2018-12-02,1055,T,58,6.0NRT,307.3,21.7,D
13.579,-9.235,354.2,1.6,1.3,2018-12-02,1055,T,97,6.0NRT,310,123.7,D
13.627,-9.911,324,1.9,1.3,2018-12-02,1055,T,59,6.0NRT,309.1,25,D
13.956,-12.406,322.3,2.9,1.6,2018-12-02,1055,T,67,6.0NRT,308,39.4,D
12.765,-3.655,324.4,1,1,2018-12-02,1055,T,63,6.0NRT,310.5,8.5,D
12.651,-2.963,336.8,1.1,1,2018-12-02,1055,T,83,6.0NRT,312.5,27.7,D
12.649,-2.954,325,1.1,1,2018-12-02,1055,T,65,6.0NRT,310.7,10.3,D
13.622,-9.918,320.7,1.9,1.3,2018-12-02,1055,T,44,6.0NRT,308.2,15.8,D
12.643,-2.975,347.6,1.1,1,2018-12-02,1055,T,92,6.0NRT,309.6,49.1,D
12.642,-2.965,356.8,1.1,1,2018-12-02,1055,T,98,6.0NRT,311.5,71.5,D
13.429,-8.526,323.8,1.5,1.2,2018-12-02,1055,T,61,6.0NRT,309.6,13,D
13.841,-11.926,321.9,2.7,1.6,2018-12-02,1055,T,66,6.0NRT,305.7,33.2,D
13.418,-8.527,324.7,1.5,1.2,2018-12-02,1055,T,63,6.0NRT,309.5,15.7,D
13.599,-10.132,317.2,1.9,1.4,2018-12-02,1055,T,18,6.0NRT,301.8,14.4,D
13.623,-10.537,319.5,2.1,1.4,2018-12-02,1055,T,51,6.0NRT,306.5,17.9,D
13.621,-10.518,318.6,2.1,1.4,2018-12-02,1055,T,45,6.0NRT,307,14.9,D
13.928,-13.386,340.5,3.5,1.8,2018-12-02,1055,T,88,6.0NRT,307.3,204.8,D
13.925,-13.354,319.9,3.4,1.7,2018-12-02,1055,T,40,6.0NRT,306.6,39,D
13.62,-10.525,324.5,2.1,1.4,2018-12-02,1055,T,71,6.0NRT,307,33,D
13.918,-13.394,332.6,3.5,1.8,2018-12-02,1055,T,82,6.0NRT,307.4,131.9,D
13.915,-13.362,327.6,3.4,1.7,2018-12-02,1055,T,77,6.0NRT,308.3,90.1,D
13.903,-13.396,319.3,3.5,1.8,2018-12-02,1055,T,25,6.0NRT,307.4,36.2,D
13.573,-10.666,323.9,2.1,1.4,2018-12-02,1055,T,60,6.0NRT,309.2,28.8,D
11.9,0.813,321.4,1.9,1.3,2018-12-02,1055,T,55,6.0NRT,300.5,14.4,D
11.889,0.811,334.4,1.9,1.3,2018-12-02,1055,T,84,6.0NRT,299.8,51.1,D
11.886,0.828,330.2,1.9,1.3,2018-12-02,1055,T,80,6.0NRT,303.3,36.8,D
13.61,-11.196,331.5,2.3,1.5,2018-12-02,1055,T,81,6.0NRT,307.1,66.6,D
13.702,-11.808,316.6,2.6,1.5,2018-12-02,1055,T,45,6.0NRT,304.7,15.1,D
13.6,-11.203,320.1,2.3,1.5,2018-12-02,1055,T,64,6.0NRT,307.8,24.9,D
13.597,-11.182,318.2,2.3,1.5,2018-12-02,1055,T,53,6.0NRT,306.1,18.3,D
13.305,-8.976,322.7,1.6,1.2,2018-12-02,1055,T,67,6.0NRT,306.6,18.4,D
12.457,-3.026,322.7,1.1,1,2018-12-02,1055,T,49,6.0NRT,309,8.2,D
13.263,-8.739,323.1,1.5,1.2,2018-12-02,1055,T,67,6.0NRT,307.3,17.3,D
13.261,-8.725,318.9,1.5,1.2,2018-12-02,1055,T,45,6.0NRT,305.6,9.9,D
13.229,-8.92,320.6,1.5,1.2,2018-12-02,1055,T,32,6.0NRT,306.6,15.2,D
13.673,-12.568,314.3,3,1.6,2018-12-02,1055,T,39,6.0NRT,296,34.4,D
13.218,-8.921,323.1,1.5,1.2,2018-12-02,1055,T,67,6.0NRT,305.3,20.4,D
13.519,-11.509,324.4,2.4,1.5,2018-12-02,1055,T,74,6.0NRT,304.5,47.1,D
13.658,-12.824,322.6,3.1,1.7,2018-12-02,1055,T,71,6.0NRT,304.7,61.8,D
13.456,-11.205,315.3,2.3,1.5,2018-12-02,1055,T,39,6.0NRT,303.7,19.2,D
11.652,1.191,338.3,2,1.4,2018-12-02,1055,T,87,6.0NRT,307.1,75.6,D
11.649,1.21,327.1,2,1.4,2018-12-02,1055,T,73,6.0NRT,303.8,32.7,D
11.64,1.189,389.4,2,1.4,2018-12-02,1055,T,100,6.0NRT,310.7,508.7,D
11.636,1.207,372.5,2,1.4,2018-12-02,1055,T,100,6.0NRT,308.1,310.7,D
11.633,1.226,336.2,2,1.4,2018-12-02,1055,T,61,6.0NRT,302,63.4,D
11.63,1.244,342.6,2,1.4,2018-12-02,1055,T,84,6.0NRT,299.9,87.3,D
11.627,1.263,336.4,2.1,1.4,2018-12-02,1055,T,77,6.0NRT,299.3,57.3,D
11.624,1.281,332.1,2.1,1.4,2018-12-02,1055,T,57,6.0NRT,298.9,40.3,D
11.627,1.187,342.2,2,1.4,2018-12-02,1055,T,90,6.0NRT,303.7,89.4,D
11.624,1.205,343.2,2,1.4,2018-12-02,1055,T,83,6.0NRT,299.7,94.5,D
11.621,1.224,364.2,2,1.4,2018-12-02,1055,T,100,6.0NRT,299.9,231.1,D
11.618,1.242,391.7,2,1.4,2018-12-02,1055,T,100,6.0NRT,311.1,538.1,D
11.615,1.26,371.8,2.1,1.4,2018-12-02,1055,T,100,6.0NRT,307,298.1,D
11.611,1.279,349.2,2.1,1.4,2018-12-02,1055,T,89,6.0NRT,306,119.1,D
11.615,1.185,350.9,2,1.4,2018-12-02,1055,T,95,6.0NRT,301.7,135.9,D
11.609,1.222,347.9,2,1.4,2018-12-02,1055,T,92,6.0NRT,294.2,115.8,D
11.605,1.24,418.1,2,1.4,2018-12-02,1055,T,100,6.0NRT,314,1027.8,D
11.602,1.258,396.3,2.1,1.4,2018-12-02,1055,T,100,6.0NRT,309.9,610.6,D
11.599,1.277,363.9,2.1,1.4,2018-12-02,1055,T,100,6.0NRT,305.7,229.2,D
11.637,1.183,359,2,1.4,2018-12-02,1055,T,99,6.0NRT,306.3,192.1,D
11.634,1.201,378.6,2,1.4,2018-12-02,1055,T,100,6.0NRT,307.9,372.6,D
11.631,1.22,346.8,2,1.4,2018-12-02,1055,T,75,6.0NRT,303,111.6,D
11.628,1.238,346.3,2,1.4,2018-12-02,1055,T,90,6.0NRT,300,105.2,D
11.625,1.256,343.6,2.1,1.4,2018-12-02,1055,T,84,6.0NRT,300.2,90.4,D
11.622,1.275,335.5,2.1,1.4,2018-12-02,1055,T,63,6.0NRT,300.5,48.3,D
11.625,1.181,346.6,2,1.4,2018-12-02,1055,T,80,6.0NRT,304.4,110.6,D
11.619,1.218,343.9,2,1.4,2018-12-02,1055,T,79,6.0NRT,295.5,94.4,D
11.616,1.236,389.5,2,1.4,2018-12-02,1055,T,100,6.0NRT,310.6,505.4,D
11.613,1.254,385.8,2.1,1.4,2018-12-02,1055,T,100,6.0NRT,310.4,457.5,D
